magicnumber_a4a6b25c,data_id,prt_id,prt,lig_id,lig,ff,weight,enepara,nora,norb,ntemp,temp_high,temp_low,tras_scale,rot_scale,n_dump,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,tag56
magicnumber_a4a6b25c,136,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1qh7A1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1qh7A1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1qh7A1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,137,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1ql7A1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ql7A1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ql7A1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,138,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1qpeA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1qpeA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1qpeA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,139,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1qpqA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1qpqA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1qpqA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,140,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1rbpA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1rbpA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1rbpA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,141,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1rdsA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1rdsA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1rdsA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,142,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1rneA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1rneA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1rneA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,143,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1robA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1robA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1robA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,144,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1slnA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1slnA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1slnA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,145,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1sltA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1sltA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1sltA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,146,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1srfA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1srfA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1srfA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,147,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1srgA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1srgA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1srgA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,148,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1srhA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1srhA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1srhA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,149,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1srjB1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1srjB1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1srjB1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,150,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1stpA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1stpA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1stpA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,151,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1tdbA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tdbA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tdbA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,152,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1tmnA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tmnA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tmnA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,153,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1tngA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tngA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tngA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,154,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1tnhA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tnhA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tnhA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,155,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1tniA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tniA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tniA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,156,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1tnlA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tnlA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tnlA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,157,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1tphB1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tphB1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tphB1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,158,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1tppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1tppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,159,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1ulbA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ulbA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ulbA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,160,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1uvsB1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1uvsB1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1uvsB1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,161,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1uvtB1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1uvtB1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1uvtB1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,162,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1xidA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1xidA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1xidA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,163,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1xkbB1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1xkbB1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1xkbB1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,164,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1ydrA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ydrA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ydrA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,165,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1ydsA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ydsA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ydsA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,166,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,1ydtA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ydtA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/1ydtA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,167,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,2ackA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/2ackA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/2ackA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,168,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,2adaA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/2adaA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/2adaA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magicnumber_a4a6b25c,169,1a07C,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C.pdb,2cgrB1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/2cgrB1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands/2cgrB1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,1,0.044,0.036,0.02,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
